T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
4.0400	-0.5507	-3.0586	0.6208	0.1665
4.0500	-0.5491	-3.0648	0.6212	0.1654
4.0600	-0.5474	-3.0711	0.6216	0.1643
4.0700	-0.5458	-3.0773	0.6220	0.1633
4.0800	-0.5442	-3.0835	0.6224	0.1623
4.0900	-0.5425	-3.0897	0.6228	0.1613
4.1000	-0.5409	-3.0960	0.6232	0.1603
4.1100	-0.5393	-3.1022	0.6236	0.1593
4.1200	-0.5377	-3.1084	0.6240	0.1584
4.1300	-0.5362	-3.1147	0.6243	0.1575
4.1400	-0.5346	-3.1209	0.6247	0.1565
4.1500	-0.5330	-3.1272	0.6251	0.1556
4.1600	-0.5315	-3.1334	0.6255	0.1547
4.1700	-0.5299	-3.1397	0.6258	0.1538
4.1800	-0.5284	-3.1459	0.6262	0.1529
4.1900	-0.5269	-3.1522	0.6266	0.1521
4.2000	-0.5254	-3.1585	0.6269	0.1512
4.2100	-0.5239	-3.1647	0.6273	0.1504
4.2200	-0.5224	-3.1710	0.6276	0.1495
4.2300	-0.5209	-3.1773	0.6280	0.1487
4.2400	-0.5194	-3.1836	0.6283	0.1479
4.2500	-0.5179	-3.1899	0.6287	0.1470
4.2600	-0.5164	-3.1961	0.6290	0.1462
4.2700	-0.5150	-3.2024	0.6294	0.1454
4.2800	-0.5135	-3.2087	0.6297	0.1446
4.2900	-0.5121	-3.2150	0.6301	0.1438
4.3000	-0.5107	-3.2213	0.6304	0.1430
4.3100	-0.5092	-3.2276	0.6307	0.1422
4.3200	-0.5078	-3.2339	0.6310	0.1415
4.3300	-0.5064	-3.2403	0.6314	0.1407
4.3400	-0.5050	-3.2466	0.6317	0.1399
4.3500	-0.5036	-3.2529	0.6320	0.1391
4.3600	-0.5022	-3.2592	0.6323	0.1383
4.3700	-0.5008	-3.2655	0.6327	0.1376
4.3800	-0.4995	-3.2719	0.6330	0.1368
4.3900	-0.4981	-3.2782	0.6333	0.1360
4.4000	-0.4967	-3.2845	0.6336	0.1352
4.4100	-0.4954	-3.2909	0.6339	0.1345
4.4200	-0.4940	-3.2972	0.6342	0.1337
4.4300	-0.4927	-3.3035	0.6345	0.1329
4.4400	-0.4914	-3.3099	0.6348	0.1322
4.4500	-0.4901	-3.3162	0.6351	0.1314
4.4600	-0.4888	-3.3226	0.6354	0.1307
4.4700	-0.4875	-3.3290	0.6357	0.1299
4.4800	-0.4862	-3.3353	0.6360	0.1291
4.4900	-0.4849	-3.3417	0.6363	0.1284
4.5000	-0.4836	-3.3480	0.6365	0.1276
4.5100	-0.4823	-3.3544	0.6368	0.1269
4.5200	-0.4811	-3.3608	0.6371	0.1261
4.5300	-0.4798	-3.3671	0.6374	0.1254
4.5400	-0.4786	-3.3735	0.6377	0.1247
4.5500	-0.4773	-3.3799	0.6379	0.1239
4.5600	-0.4761	-3.3863	0.6382	0.1232
4.5700	-0.4748	-3.3927	0.6385	0.1224
4.5800	-0.4736	-3.3990	0.6387	0.1217
4.5900	-0.4724	-3.4054	0.6390	0.1210
4.6000	-0.4712	-3.4118	0.6393	0.1203
4.6100	-0.4700	-3.4182	0.6395	0.1196
4.6200	-0.4688	-3.4246	0.6398	0.1188
4.6300	-0.4676	-3.4310	0.6400	0.1181
4.6400	-0.4664	-3.4374	0.6403	0.1174
4.6500	-0.4653	-3.4438	0.6405	0.1167
4.6600	-0.4641	-3.4502	0.6408	0.1160
4.6700	-0.4630	-3.4566	0.6410	0.1154
4.6800	-0.4618	-3.4631	0.6413	0.1147
4.6900	-0.4607	-3.4695	0.6415	0.1140
4.7000	-0.4595	-3.4759	0.6418	0.1133
4.7100	-0.4584	-3.4823	0.6420	0.1127
4.7200	-0.4573	-3.4887	0.6423	0.1120
4.7300	-0.4562	-3.4951	0.6425	0.1114
4.7400	-0.4550	-3.5016	0.6427	0.1108
4.7500	-0.4539	-3.5080	0.6430	0.1101
4.7600	-0.4528	-3.5144	0.6432	0.1095
4.7700	-0.4518	-3.5209	0.6434	0.1089
4.7800	-0.4507	-3.5273	0.6436	0.1083
4.7900	-0.4496	-3.5337	0.6439	0.1077
4.8000	-0.4485	-3.5402	0.6441	0.1071
4.8100	-0.4474	-3.5466	0.6443	0.1065
4.8200	-0.4464	-3.5531	0.6445	0.1059
4.8300	-0.4453	-3.5595	0.6448	0.1053
4.8400	-0.4443	-3.5660	0.6450	0.1047
4.8500	-0.4432	-3.5724	0.6452	0.1042
4.8600	-0.4422	-3.5789	0.6454	0.1036
4.8700	-0.4412	-3.5853	0.6456	0.1031
4.8800	-0.4401	-3.5918	0.6458	0.1025
4.8900	-0.4391	-3.5982	0.6460	0.1020
4.9000	-0.4381	-3.6047	0.6462	0.1015
4.9100	-0.4371	-3.6112	0.6465	0.1010
4.9200	-0.4361	-3.6176	0.6467	0.1005
4.9300	-0.4351	-3.6241	0.6469	0.1000
4.9400	-0.4341	-3.6306	0.6471	0.0995
4.9500	-0.4331	-3.6370	0.6473	0.0990
4.9600	-0.4321	-3.6435	0.6475	0.0985
4.9700	-0.4311	-3.6500	0.6477	0.0980
4.9800	-0.4301	-3.6565	0.6479	0.0975
4.9900	-0.4292	-3.6629	0.6481	0.0970
5.0000	-0.4282	-3.6694	0.6482	0.0966
5.0100	-0.4272	-3.6759	0.6484	0.0961
5.0200	-0.4263	-3.6824	0.6486	0.0957
5.0300	-0.4253	-3.6889	0.6488	0.0952
5.0400	-0.4244	-3.6954	0.6490	0.0948
5.0500	-0.4234	-3.7019	0.6492	0.0943
5.0600	-0.4225	-3.7084	0.6494	0.0939
5.0700	-0.4215	-3.7148	0.6496	0.0935
5.0800	-0.4206	-3.7213	0.6498	0.0930
5.0900	-0.4197	-3.7278	0.6499	0.0926
5.1000	-0.4188	-3.7343	0.6501	0.0922
5.1100	-0.4178	-3.7408	0.6503	0.0918
5.1200	-0.4169	-3.7473	0.6505	0.0914
5.1300	-0.4160	-3.7539	0.6507	0.0910
